Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MARGARET VILLE,"1,030,000",462.85,"2,225",Mar-25,MARGARET DRIVE,Resale,Strata,43,"23,953",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
THE SANTORINI,"1,090,000",721.19,"1,511",Mar-25,TAMPINES STREET 86,Resale,Strata,67,"16,269",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
FERRARIA PARK CONDOMINIUM,"1,339,888","1,022.58","1,310",Mar-25,FLORA DRIVE,Resale,Strata,95,"14,104",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
LEONIE GARDENS,"4,200,000","2,540.3","1,653",Mar-25,LEONIE HILL,Resale,Strata,236,"17,797",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,16 to 20
ADAM PARK CONDOMINIUM,"1,820,000",893.41,"2,037",Mar-25,ADAM ROAD,Resale,Strata,83,"21,928",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VIENTO,"850,000",527.44,"1,612",Mar-25,LORONG 30 GEYLANG,Resale,Strata,49,"17,347",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,280,000",904.18,"1,416",Mar-25,SENGKANG EAST AVENUE,Resale,Strata,84,"15,238",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
FULCRUM,"1,850,000",828.83,"2,232",Mar-25,FORT ROAD,Resale,Strata,77,"24,026",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
JADESCAPE,"1,030,000",527.44,"1,953",Mar-25,SHUNFU ROAD,Resale,Strata,49,"21,020",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THE DRAYCOTT,"6,250,000","2,637.18","2,370",Mar-25,DRAYCOTT PARK,Resale,Strata,245,"25,510",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
SPRING GROVE,"3,280,000","1,786.82","1,836",Mar-25,GRANGE ROAD,Resale,Strata,166,"19,759",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
SIGNATURE PARK,"1,720,000","1,022.58","1,682",Mar-25,TOH TUCK ROAD,Resale,Strata,95,"18,105",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
LE QUEST,"1,188,000",710.42,"1,672",Mar-25,BUKIT BATOK STREET 41,Resale,Strata,66,"18,000",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE HILLIER,"945,000",624.31,"1,514",Mar-25,HILLVIEW RISE,Resale,Strata,58,"16,293",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
DUCHESS CREST,"3,380,000","1,711.48","1,975",Mar-25,DUCHESS AVENUE,Resale,Strata,159,"21,258",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
HILLSTA,"828,000",581.26,"1,425",Mar-25,PHOENIX ROAD,Resale,Strata,54,"15,333",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
THE INFLORA,"682,000",462.85,"1,473",Mar-25,FLORA DRIVE,Resale,Strata,43,"15,860",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
D'LEEDON,"2,492,000","1,205.57","2,067",Mar-25,LEEDON HEIGHTS,Resale,Strata,112,"22,250",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
RIVERSAILS,"2,000,000","1,819.12","1,099",Mar-25,UPPER SERANGOON CRESCENT,Resale,Strata,169,"11,834",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
JEWEL @ BUANGKOK,"1,263,000",731.95,"1,726",Mar-25,COMPASSVALE BOW,Resale,Strata,68,"18,574",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PARC CLEMATIS,"1,458,888",721.19,"2,023",Mar-25,JALAN LEMPENG,Resale,Strata,67,"21,774",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC ESTA,"1,225,000",516.67,"2,371",Mar-25,SIMS AVENUE,Resale,Strata,48,"25,521",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE SCALA,"1,980,000","1,044.11","1,896",Mar-25,SERANGOON AVENUE 3,Resale,Strata,97,"20,412",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
URBAN VISTA,"700,000",441.32,"1,586",Mar-25,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,073",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
JADESCAPE,"1,818,888",764.24,"2,380",Mar-25,SHUNFU ROAD,Resale,Strata,71,"25,618",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
BELLE VUE RESIDENCES,"4,000,000","1,926.76","2,076",Mar-25,OXLEY WALK,Resale,Strata,179,"22,346",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE MINTON,"1,520,000",979.52,"1,552",Mar-25,HOUGANG STREET 11,Resale,Strata,91,"16,703",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"1,398,800",731.95,"1,911",Mar-25,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"20,571",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
STIRLING RESIDENCES,"1,950,000",764.24,"2,552",Mar-25,STIRLING ROAD,Resale,Strata,71,"27,465",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THOMSON IMPRESSIONS,"1,530,000",764.24,"2,002",Mar-25,LORONG PUNTONG,Resale,Strata,71,"21,549",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"650,000",398.27,"1,632",Mar-25,FERNVALE ROAD,Resale,Strata,37,"17,568",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
CITY GATE,"1,506,000",688.9,"2,186",Mar-25,BEACH ROAD,Resale,Strata,64,"23,531",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,16 to 20
HORIZON RESIDENCES,"1,888,888","1,001.05","1,887",Mar-25,PASIR PANJANG HILL,Resale,Strata,93,"20,311",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
THOMSON THREE,"1,510,000",731.95,"2,063",Mar-25,BRIGHT HILL DRIVE,Resale,Strata,68,"22,206",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
AQUARIUS BY THE PARK,"1,660,000","1,205.57","1,377",Mar-25,BEDOK RESERVOIR VIEW,Resale,Strata,112,"14,821",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
THE TENNERY,"815,000",613.55,"1,328",Mar-25,WOODLANDS ROAD,Resale,Strata,57,"14,298",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
THE TAPESTRY,"1,069,333",602.78,"1,774",Mar-25,TAMPINES STREET 86,Resale,Strata,56,"19,095",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
THE TRE VER,"2,150,000","1,011.82","2,125",Mar-25,POTONG PASIR AVENUE 1,Resale,Strata,94,"22,872",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
MANHATTAN MANSIONS,"3,100,000","1,485.43","2,087",Mar-25,GRANGE ROAD,Resale,Strata,138,"22,464",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LAKEHOLMZ,"1,560,000","1,248.62","1,249",Mar-25,CORPORATION ROAD,Resale,Strata,116,"13,448",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,06 to 10
HELIOS RESIDENCES,"4,000,000","1,668.42","2,397",Mar-25,CAIRNHILL CIRCLE,Resale,Strata,155,"25,806",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
WESTCOVE CONDOMINIUM,"1,300,000","1,173.28","1,108",Mar-25,WEST COAST CRESCENT,Resale,Strata,109,"11,927",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,01 to 05
ROCHELLE AT NEWTON,"3,820,000","1,905.23","2,005",Mar-25,KENG LEE ROAD,Resale,Strata,177,"21,582",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
SOPHIA HILLS,"1,130,000",570.49,"1,981",Mar-25,MOUNT SOPHIA,Resale,Strata,53,"21,321",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,118,800","1,130.22","1,875",Mar-25,KEPPEL BAY VIEW,Resale,Strata,105,"20,179",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CAPE ROYALE,"5,867,260","2,508.01","2,339",Mar-25,COVE WAY,Resale,Strata,233,"25,181",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
THE SANTORINI,"1,355,000",904.18,"1,499",Mar-25,TAMPINES STREET 86,Resale,Strata,84,"16,131",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
ECO,"1,498,000",914.94,"1,637",Mar-25,BEDOK SOUTH AVENUE 3,Resale,Strata,85,"17,624",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE FOLIAGE,"895,000",505.91,"1,769",Mar-25,PASIR PANJANG ROAD,Resale,Strata,47,"19,043",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SKY HABITAT,"1,260,000",710.42,"1,774",Mar-25,BISHAN STREET 15,Resale,Strata,66,"19,091",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,06 to 10
PARKVIEW APARTMENTS,"1,112,888","1,130.22",985,Mar-25,BUKIT BATOK STREET 25,Resale,Strata,105,"10,599",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
QUEENS PEAK,"1,838,000",850.36,"2,161",Mar-25,DUNDEE ROAD,Resale,Strata,79,"23,266",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,26 to 30
PARC RIVIERA,"2,350,000","1,679.18","1,399",Mar-25,WEST COAST VALE,Resale,Strata,156,"15,064",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,36 to 40
HOLLYWOOD APARTMENTS,"1,900,000",990.29,"1,919",Mar-25,OXLEY RISE,Resale,Strata,92,"20,652",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MELVILLE PARK,"1,270,000","1,345.5",944,Mar-25,SIMEI STREET 1,Resale,Strata,125,"10,160",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
LEONIE PARC VIEW,"5,288,000","2,012.87","2,627",Mar-25,LEONIE HILL ROAD,Resale,Strata,187,"28,278",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
H2O RESIDENCES,"1,130,000",796.54,"1,419",Mar-25,FERNVALE LINK,Resale,Strata,74,"15,270",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,06 to 10
PARC CLEMATIS,"3,100,000","1,496.2","2,072",Mar-25,JALAN LEMPENG,Resale,Strata,139,"22,302",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
DUO RESIDENCES,"1,150,000",527.44,"2,180",Mar-25,FRASER STREET,Resale,Strata,49,"23,469",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,21 to 25
ONE SHENTON,"1,738,000",904.18,"1,922",Mar-25,SHENTON WAY,Resale,Strata,84,"20,690",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
CARISSA PARK CONDOMINIUM,"1,680,000","1,323.97","1,269",Mar-25,FLORA DRIVE,Resale,Strata,123,"13,659",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE TANAMERA,"1,800,000","1,517.72","1,186",Mar-25,TANAH MERAH KECHIL ROAD,Resale,Strata,141,"12,766",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
SEASIDE RESIDENCES,"2,750,000","1,087.16","2,530",Mar-25,SIGLAP LINK,Resale,Strata,101,"27,228",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
D'NEST,"1,120,000",753.48,"1,486",Mar-25,PASIR RIS GROVE,Resale,Strata,70,"16,000",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
MIMOSA PARK,"2,980,000","2,152.8","1,384",Mar-25,MIMOSA ROAD,Resale,Strata,200,"14,900",-,Condominium,1,Freehold,28,Outside Central Region,06 to 10
WATERTOWN,"1,450,000",807.3,"1,796",Mar-25,PUNGGOL CENTRAL,Resale,Strata,75,"19,333",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
JEWEL @ BUANGKOK,"1,283,000",731.95,"1,753",Mar-25,COMPASSVALE BOW,Resale,Strata,68,"18,868",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
RIVIERA RESIDENCES,"2,132,000","1,065.64","2,001",Mar-25,RIVIERA DRIVE,Resale,Strata,99,"21,535",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
STARS OF KOVAN,"1,430,000",742.72,"1,925",Mar-25,UPPER SERANGOON ROAD,Resale,Strata,69,"20,725",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
HAIG COURT,"2,875,000","1,399.32","2,055",Mar-25,HAIG ROAD,Resale,Strata,130,"22,115",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,490,000",624.31,"2,387",Mar-25,STIRLING ROAD,Resale,Strata,58,"25,690",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
ALEX RESIDENCES,"1,560,000",678.13,"2,300",Mar-25,ALEXANDRA VIEW,Resale,Strata,63,"24,762",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
EASTPOINT GREEN,"1,200,000","1,302.44",921,Mar-25,SIMEI STREET 3,Resale,Strata,121,"9,917",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE COSMOPOLITAN,"2,850,000","1,140.98","2,498",Mar-25,KIM SENG ROAD,Resale,Strata,106,"26,887",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
RIO VISTA,"1,169,000","1,054.87","1,108",Mar-25,UPPER SERANGOON VIEW,Resale,Strata,98,"11,929",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
THE TENNERY,"1,160,000",861.12,"1,347",Mar-25,WOODLANDS ROAD,Resale,Strata,80,"14,500",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
HERITAGE EAST,"670,000",344.45,"1,945",Mar-25,EAST COAST ROAD,Resale,Strata,32,"20,938",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CENTRIS,"1,550,000",958,"1,618",Mar-25,JURONG WEST CENTRAL 3,Resale,Strata,89,"17,416",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
D'LEEDON,"1,290,000",613.55,"2,103",Mar-25,LEEDON HEIGHTS,Resale,Strata,57,"22,632",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
THE MAYLEA,"1,890,000","1,151.75","1,641",Mar-25,PASIR PANJANG ROAD,Resale,Strata,107,"17,664",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
CRESCENDO PARK,"2,308,000","1,442.38","1,600",Mar-25,JALAN TUA KONG,Resale,Strata,134,"17,224",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
MELVILLE PARK,"1,230,000","1,345.5",914,Mar-25,SIMEI STREET 1,Resale,Strata,125,"9,840",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
QUEENS,"1,968,000","1,194.8","1,647",Mar-25,STIRLING ROAD,Resale,Strata,111,"17,730",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,06 to 10
CASTLE GREEN,"1,230,000",947.23,"1,299",Mar-25,YIO CHU KANG ROAD,Resale,Strata,88,"13,977",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
J GATEWAY,"1,470,000",678.13,"2,168",Mar-25,GATEWAY DRIVE,Resale,Strata,63,"23,333",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,01 to 05
RIVER ISLES,"2,265,000","1,937.52","1,169",Mar-25,EDGEDALE PLAINS,Resale,Strata,180,"12,583",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
EIGHT COURTYARDS,"1,530,000","1,130.22","1,354",Mar-25,CANBERRA DRIVE,Resale,Strata,105,"14,571",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
THE MKZ,"988,000",495.14,"1,995",Mar-25,MACKENZIE ROAD,Resale,Strata,46,"21,478",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE GALE,"1,380,000","1,044.11","1,322",Mar-25,FLORA ROAD,Resale,Strata,97,"14,227",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RIVIERE,"2,375,000",818.06,"2,903",Mar-25,JIAK KIM STREET,Resale,Strata,76,"31,250",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
DAINTREE RESIDENCE,"1,450,000",699.66,"2,072",Mar-25,TOH TUCK ROAD,Resale,Strata,65,"22,308",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
ASTOR,"1,530,000","1,108.69","1,380",Mar-25,LENGKONG EMPAT,Resale,Strata,103,"14,854",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"1,275,000","1,001.05","1,274",Mar-25,FLORA DRIVE,Resale,Strata,93,"13,710",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
GRANDLINK SQUARE,"1,600,000","1,162.51","1,376",Mar-25,GUILLEMARD ROAD,Resale,Strata,108,"14,815",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
BALLOTA PARK CONDOMINIUM,"1,510,000","1,420.85","1,063",Mar-25,MARIAM WAY,Resale,Strata,132,"11,439",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
PARC BOTANNIA,"818,000",505.91,"1,617",Mar-25,FERNVALE STREET,Resale,Strata,47,"17,404",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,388,000",656.6,"2,114",Mar-25,SILAT AVENUE,Resale,Strata,61,"22,754",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
TRILIVE,"988,000",548.96,"1,800",Mar-25,TAMPINES ROAD,Resale,Strata,51,"19,373",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE BEACON,"1,570,000",807.3,"1,945",Mar-25,CANTONMENT ROAD,Resale,Strata,75,"20,933",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"1,820,000","1,033.34","1,761",Mar-25,TAMPINES LANE,Resale,Strata,96,"18,958",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
FOREST WOODS,"1,830,000",914.94,"2,000",Mar-25,LORONG LEW LIAN,Resale,Strata,85,"21,529",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
PINE GROVE,"1,900,000","1,754.53","1,083",Mar-25,PINE GROVE,Resale,Strata,163,"11,656",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
KING'S MANSION,"4,830,000","2,734.06","1,767",Mar-25,AMBER ROAD,Resale,Strata,254,"19,016",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE LUXURIE,"1,100,888",731.95,"1,504",Mar-25,COMPASSVALE ROAD,Resale,Strata,68,"16,190",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LE CRESCENDO,"1,900,000","1,184.04","1,605",Mar-25,PAYA LEBAR ROAD,Resale,Strata,110,"17,273",-,Condominium,1,Freehold,14,Rest of Central Region,06 to 10
GOODWOOD RESIDENCE,"5,550,000","1,969.81","2,818",Mar-25,BUKIT TIMAH ROAD,Resale,Strata,183,"30,328",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BEDOK COURT,"2,288,000","2,411.14",949,Mar-25,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,214",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
THE TAPESTRY,"2,180,000","1,345.5","1,620",Mar-25,TAMPINES STREET 86,Resale,Strata,125,"17,440",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
TANGLIN PARK,"3,880,000","1,506.96","2,575",Mar-25,RIDLEY PARK,Resale,Strata,140,"27,714",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HERITAGE VIEW,"1,500,000",968.76,"1,548",Mar-25,DOVER RISE,Resale,Strata,90,"16,667",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,01 to 05
THE CENTRIS,"1,880,000","2,346.55",801,Mar-25,JURONG WEST CENTRAL 3,Resale,Strata,218,"8,624",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,01 to 05
LE QUEST,"1,220,811",807.3,"1,512",Mar-25,BUKIT BATOK STREET 41,Resale,Strata,75,"16,277",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,16 to 20
CUSCADEN RESERVE,"2,000,000",699.66,"2,859",Mar-25,CUSCADEN ROAD,Resale,Strata,65,"30,769",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
PATERSON RESIDENCE,"3,850,000","1,496.2","2,573",Mar-25,PATERSON ROAD,Resale,Strata,139,"27,698",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
PARC EMILY,"3,550,000","1,926.76","1,842",Mar-25,MOUNT EMILY ROAD,Resale,Strata,179,"19,832",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
PRINCIPAL GARDEN,"3,800,000","1,571.54","2,418",Mar-25,PRINCE CHARLES CRESCENT,Resale,Strata,146,"26,027",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
THE TRUMPS,"2,320,000","1,356.26","1,711",Mar-25,JALAN KEMBANGAN,Resale,Strata,126,"18,413",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
EASTPOINT GREEN,"1,385,000","1,173.28","1,180",Mar-25,SIMEI STREET 3,Resale,Strata,109,"12,706",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THOMSON IMPRESSIONS,"874,000",462.85,"1,888",Mar-25,LORONG PUNTONG,Resale,Strata,43,"20,326",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,11 to 15
10 EVELYN,"1,667,000",613.55,"2,717",Mar-25,EVELYN ROAD,Resale,Strata,57,"29,246",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE TRIZON,"4,465,000","2,012.87","2,218",Mar-25,RIDGEWOOD CLOSE,Resale,Strata,187,"23,877",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
CASA PASIR RIS,"1,280,000","1,130.22","1,133",Mar-25,JALAN LOYANG BESAR,Resale,Strata,105,"12,190",-,Condominium,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
THE INTERLACE,"3,680,000","2,131.27","1,727",Mar-25,DEPOT ROAD,Resale,Strata,198,"18,586",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
THE TESSARINA,"2,450,000","1,033.34","2,371",Mar-25,WILBY ROAD,Resale,Strata,96,"25,521",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
