Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CARABELLE,"1,618,888",947.23,"1,709",Aug-23,WEST COAST WAY,Resale,Strata,88,"18,396",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"790,000",527.44,"1,498",Aug-23,HILLVIEW RISE,Resale,Strata,49,"16,122",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
RIVERBANK @ FERNVALE,"1,368,000","1,044.11","1,310",Aug-23,FERNVALE CLOSE,Resale,Strata,97,"14,103",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
NORTH PARK RESIDENCES,"1,000,000",548.96,"1,822",Aug-23,YISHUN CENTRAL 1,Resale,Strata,51,"19,608",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
DOVER PARKVIEW,"1,680,000","1,248.62","1,345",Aug-23,DOVER RISE,Resale,Strata,116,"14,483",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
MELVILLE PARK,"1,219,000","1,377.79",885,Aug-23,SIMEI STREET 1,Resale,Strata,128,"9,523",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
RIVERSAILS,"700,000",505.91,"1,384",Aug-23,UPPER SERANGOON CRESCENT,Resale,Strata,47,"14,894",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATER PLACE,"2,215,000","1,227.1","1,805",Aug-23,TANJONG RHU ROAD,Resale,Strata,114,"19,430",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10
THE PALETTE,"1,065,000",753.48,"1,413",Aug-23,PASIR RIS GROVE,Resale,Strata,70,"15,214",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE BALMORAL SPRING,"2,350,000","1,076.4","2,183",Aug-23,BALMORAL CRESCENT,Resale,Strata,100,"23,500",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
HIGH PARK RESIDENCES,"1,010,000",678.13,"1,489",Aug-23,FERNVALE ROAD,Resale,Strata,63,"16,032",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
WHISTLER GRAND,"930,000",505.91,"1,838",Aug-23,WEST COAST VALE,Resale,Strata,47,"19,787",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,06 to 10
SIMS URBAN OASIS,"800,000",484.38,"1,652",Aug-23,SIMS DRIVE,Resale,Strata,45,"17,778",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PALM GROVE CONDOMINIUM,"2,200,000","1,496.2","1,470",Aug-23,PALM GROVE AVENUE,Resale,Strata,139,"15,827",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
ISUITES @ TANI,"838,000",602.78,"1,390",Aug-23,JALAN TANI,Resale,Strata,56,"14,964",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
ECO,"1,400,000",914.94,"1,530",Aug-23,BEDOK SOUTH AVENUE 3,Resale,Strata,85,"16,471",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
PALM GARDENS,"1,275,000","1,216.33","1,048",Aug-23,HONG SAN WALK,Resale,Strata,113,"11,283",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
SILVERSEA,"3,030,000","1,496.2","2,025",Aug-23,MARINE PARADE ROAD,Resale,Strata,139,"21,799",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
FLAMINGO VALLEY,"2,350,000","1,237.86","1,898",Aug-23,SIGLAP ROAD,Resale,Strata,115,"20,435",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
VALLEY PARK,"3,300,000","1,614.6","2,044",Aug-23,RIVER VALLEY ROAD,Resale,Strata,150,"22,000",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
WEST BAY CONDOMINIUM,"950,000",893.41,"1,063",Aug-23,WEST COAST CRESCENT,Resale,Strata,83,"11,446",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
THE TAPESTRY,"823,000",473.62,"1,738",Aug-23,TAMPINES STREET 86,Resale,Strata,44,"18,705",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
BLISS VILLE,"1,525,000","1,194.8","1,276",Aug-23,LORONG MELAYU,Resale,Strata,111,"13,739",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
D'LEEDON,"2,150,000","1,205.57","1,783",Aug-23,LEEDON HEIGHTS,Resale,Strata,112,"19,196",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,458,000","1,280.92","1,138",Aug-23,SIMEI RISE,Resale,Strata,119,"12,252",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
SOPHIA HILLS,"1,430,000",710.42,"2,013",Aug-23,MOUNT SOPHIA,Resale,Strata,66,"21,667",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
CONCOURSE SKYLINE,"2,230,000","1,140.98","1,954",Aug-23,BEACH ROAD,Resale,Strata,106,"21,038",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
CENTRAL GROVE,"1,680,000","1,205.57","1,394",Aug-23,GEYLANG EAST AVENUE 1,Resale,Strata,112,"15,000",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,16 to 20
LA FIESTA,"1,700,000","1,097.93","1,548",Aug-23,SENGKANG SQUARE,Resale,Strata,102,"16,667",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
ECHELON,"2,550,000","1,313.21","1,942",Aug-23,ALEXANDRA VIEW,Resale,Strata,122,"20,902",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
D'LEEDON,"3,300,000","1,711.48","1,928",Aug-23,LEEDON HEIGHTS,Resale,Strata,159,"20,755",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
SKYLINE RESIDENCES,"1,060,000",484.38,"2,188",Aug-23,TELOK BLANGAH ROAD,Resale,Strata,45,"23,556",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,630,000",678.13,"2,404",Aug-23,STIRLING ROAD,Resale,Strata,63,"25,873",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
THE SIERRA,"2,160,000","1,205.57","1,792",Aug-23,MOUNT SINAI DRIVE,Resale,Strata,112,"19,286",-,Apartment,1,947 yrs lease commencing from 1937,10,Core Central Region,11 to 15
THE INFLORA,"660,000",462.85,"1,426",Aug-23,FLORA DRIVE,Resale,Strata,43,"15,349",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
THE CALYPSO,"1,280,000",764.24,"1,675",Aug-23,UPPER EAST COAST ROAD,Resale,Strata,71,"18,028",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,300,000",699.66,"1,858",Aug-23,WHAMPOA EAST,Resale,Strata,65,"20,000",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
MARGARET VILLE,"1,165,000",527.44,"2,209",Aug-23,MARGARET DRIVE,Resale,Strata,49,"23,776",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
SEA ESTA,"1,350,000","1,119.46","1,206",Aug-23,PASIR RIS LINK,Resale,Strata,104,"12,981",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
LA FIESTA,"1,686,888","1,194.8","1,412",Aug-23,SENGKANG SQUARE,Resale,Strata,111,"15,197",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
AZALEA PARK CONDOMINIUM,"998,000",947.23,"1,054",Aug-23,FLORA ROAD,Resale,Strata,88,"11,341",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,06 to 10
THE SEAFRONT ON MEYER,"3,700,000","1,603.84","2,307",Aug-23,MEYER ROAD,Resale,Strata,149,"24,832",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE CREEK @ BUKIT,"2,000,000","1,119.46","1,787",Aug-23,TOH TUCK ROAD,Resale,Strata,104,"19,231",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
BIRMINGHAM MANSIONS,"1,980,000","1,076.4","1,839",Aug-23,THOMSON ROAD,Resale,Strata,100,"19,800",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE SKYWOODS,"1,600,000","1,011.82","1,581",Aug-23,DAIRY FARM HEIGHTS,Resale,Strata,94,"17,021",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
NEPTUNE COURT,"1,670,000","1,636.13","1,021",Aug-23,MARINE VISTA,Resale,Strata,152,"10,987",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,11 to 15
THE DAIRY FARM,"2,000,000","1,280.92","1,561",Aug-23,DAIRY FARM ROAD,Resale,Strata,119,"16,807",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
URBAN VISTA,"1,005,000",624.31,"1,610",Aug-23,TANAH MERAH KECHIL LINK,Resale,Strata,58,"17,328",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
PARK COLONIAL,"2,750,000","1,367.03","2,012",Aug-23,WOODLEIGH LANE,Resale,Strata,127,"21,654",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
FLORIDIAN,"3,150,000","1,323.97","2,379",Aug-23,BUKIT TIMAH ROAD,Resale,Strata,123,"25,610",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"2,458,000","1,054.87","2,330",Aug-23,STIRLING ROAD,Resale,Strata,98,"25,082",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
DUO RESIDENCES,"1,158,800",527.44,"2,197",Aug-23,FRASER STREET,Resale,Strata,49,"23,649",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
ICON,"1,393,000",785.77,"1,773",Aug-23,GOPENG STREET,Resale,Strata,73,"19,082",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
ICON,"1,088,000",570.49,"1,907",Aug-23,GOPENG STREET,Resale,Strata,53,"20,528",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,21 to 25
TERESA VILLE,"3,150,000","1,980.58","1,590",Aug-23,LOWER DELTA ROAD,Resale,Strata,184,"17,120",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
THE PALETTE,"1,420,000","1,065.64","1,333",Aug-23,PASIR RIS GROVE,Resale,Strata,99,"14,343",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE PARC CONDOMINIUM,"2,568,000","1,506.96","1,704",Aug-23,WEST COAST WALK,Resale,Strata,140,"18,343",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
GRANDEUR 8,"1,930,000","1,420.85","1,358",Aug-23,ANG MO KIO CENTRAL 3,Resale,Strata,132,"14,621",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,800,000",785.77,"2,291",Aug-23,SIGLAP LINK,Resale,Strata,73,"24,658",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
THE INTERLACE,"2,980,000","2,023.63","1,473",Aug-23,DEPOT ROAD,Resale,Strata,188,"15,851",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,180,000","1,237.86","1,761",Aug-23,KEPPEL BAY VIEW,Resale,Strata,115,"18,957",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
SOUTHAVEN II,"1,449,988",958,"1,514",Aug-23,HINDHEDE WALK,Resale,Strata,89,"16,292",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
THE ROCHESTER RESIDENCES,"2,575,000","1,679.18","1,533",Aug-23,ROCHESTER DRIVE,Resale,Strata,156,"16,506",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
SPRING GROVE,"2,700,000","1,668.42","1,618",Aug-23,GRANGE ROAD,Resale,Strata,155,"17,419",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,01 to 05
WATERTOWN,"1,520,000",904.18,"1,681",Aug-23,PUNGGOL CENTRAL,Resale,Strata,84,"18,095",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
NORTHVALE,"1,880,000","2,271.2",828,Aug-23,CHOA CHU KANG LOOP,Resale,Strata,211,"8,910",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
SUITES @ GUILLEMARD,"775,000",462.85,"1,674",Aug-23,LIM AH WOO ROAD,Resale,Strata,43,"18,023",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
EON SHENTON,"1,780,000","1,044.11","1,705",Aug-23,SHENTON WAY,Resale,Strata,97,"18,351",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,31 to 35
EDELWEISS PARK CONDOMINIUM,"1,330,000","1,280.92","1,038",Aug-23,FLORA ROAD,Resale,Strata,119,"11,176",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
BALLOTA PARK CONDOMINIUM,"980,000",990.29,990,Aug-23,MARIAM WAY,Resale,Strata,92,"10,652",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
AMARYLLIS VILLE,"1,800,000",979.52,"1,838",Aug-23,NEWTON ROAD,Resale,Strata,91,"19,780",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
THE BAYSHORE,"1,665,000","1,248.62","1,333",Aug-23,BAYSHORE ROAD,Resale,Strata,116,"14,353",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
GLASGOW RESIDENCE,"1,030,000",979.52,"1,052",Aug-23,GLASGOW ROAD,Resale,Strata,91,"11,319",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
THE TAPESTRY,"780,000",473.62,"1,647",Aug-23,TAMPINES STREET 86,Resale,Strata,44,"17,727",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
THE ESTUARY,"1,430,000","1,442.38",991,Aug-23,YISHUN AVENUE 1,Resale,Strata,134,"10,672",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
WHISTLER GRAND,"1,430,000",764.24,"1,871",Aug-23,WEST COAST VALE,Resale,Strata,71,"20,141",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
GRANDEUR 8,"1,790,800","1,227.1","1,459",Aug-23,ANG MO KIO CENTRAL 3,Resale,Strata,114,"15,709",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,06 to 10
THE BENCOOLEN,"1,634,500","1,248.62","1,309",Aug-23,BENCOOLEN STREET,Resale,Strata,116,"14,091",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,01 to 05
SIGNATURE PARK,"2,530,000","1,399.32","1,808",Aug-23,TOH TUCK ROAD,Resale,Strata,130,"19,462",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
RIVERBANK @ FERNVALE,"730,000",495.14,"1,474",Aug-23,FERNVALE CLOSE,Resale,Strata,46,"15,870",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
PALM GROVE CONDOMINIUM,"2,048,000","1,345.5","1,522",Aug-23,PALM GROVE AVENUE,Resale,Strata,125,"16,384",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,888,000","1,216.33","1,552",Aug-23,KOVAN ROAD,Resale,Strata,113,"16,708",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
V ON SHENTON,"2,300,000","1,205.57","1,908",Aug-23,SHENTON WAY,Resale,Strata,112,"20,536",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
THE ARMADALE,"1,838,000","1,151.75","1,596",Aug-23,GILSTEAD ROAD,Resale,Strata,107,"17,178",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
HERITAGE VIEW,"2,336,666","1,463.9","1,596",Aug-23,DOVER RISE,Resale,Strata,136,"17,181",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
SANCTUARY GREEN,"1,800,000","1,022.58","1,760",Aug-23,TANJONG RHU ROAD,Resale,Strata,95,"18,947",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
CAIRNHILL NINE,"2,560,000","1,065.64","2,402",Aug-23,CAIRNHILL ROAD,Resale,Strata,99,"25,859",-,Apartment,1,99 yrs lease commencing from 2014,09,Core Central Region,11 to 15
THE OLIV,"7,600,000","3,336.84","2,278",Aug-23,BALMORAL ROAD,Resale,Strata,310,"24,516",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE AZURE,"4,200,000","2,271.2","1,849",Aug-23,OCEAN DRIVE,Resale,Strata,211,"19,905",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
FLAMINGO VALLEY,"2,770,000","1,593.07","1,739",Aug-23,SIGLAP ROAD,Resale,Strata,148,"18,716",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
WOODHAVEN,"850,000",699.66,"1,215",Aug-23,WOODGROVE AVENUE,Resale,Strata,65,"13,077",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SERENITY PARK,"1,560,000","1,313.21","1,188",Aug-23,TAMARIND ROAD,Resale,Strata,122,"12,787",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
THE CLEMENT CANOPY,"2,120,000","1,140.98","1,858",Aug-23,CLEMENTI AVENUE 1,Resale,Strata,106,"20,000",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,21 to 25
PAVILION SQUARE,"608,000",398.27,"1,527",Aug-23,GEYLANG ROAD,Resale,Strata,37,"16,432",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,075,000",484.38,"2,219",Aug-23,PAYA LEBAR ROAD,Resale,Strata,45,"23,889",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
SKY GREEN,"845,000",462.85,"1,826",Aug-23,MACPHERSON ROAD,Resale,Strata,43,"19,651",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
CASTLE GREEN,"1,118,000",947.23,"1,180",Aug-23,YIO CHU KANG ROAD,Resale,Strata,88,"12,705",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
SIGNATURE AT LEWIS,"1,100,000",635.08,"1,732",Aug-23,LEWIS ROAD,Resale,Strata,59,"18,644",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
RIVERBAY,"782,000",516.67,"1,514",Aug-23,MAR THOMA ROAD,Resale,Strata,48,"16,292",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
CAPE ROYALE,"3,639,000","1,722.24","2,113",Aug-23,COVE WAY,Resale,Strata,160,"22,744",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,170,000",624.31,"1,874",Aug-23,BEDOK SOUTH AVENUE 3,Resale,Strata,58,"20,172",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
SHERWOOD TOWER,"1,680,000","1,829.88",918,Aug-23,JALAN ANAK BUKIT,Resale,Strata,170,"9,882",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,06 to 10
# 1 LOFT,"770,000",559.73,"1,376",Aug-23,LORONG 24 GEYLANG,Resale,Strata,52,"14,808",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ONE DEVONSHIRE,"3,700,000","1,216.33","3,042",Aug-23,DEVONSHIRE ROAD,Resale,Strata,113,"32,743",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
VILLA MARTIA,"2,530,000","1,614.6","1,567",Aug-23,MARTIA ROAD,Resale,Strata,150,"16,867",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
WING FONG MANSIONS,"1,188,888","1,237.86",960,Aug-23,LORONG 14 GEYLANG,Resale,Strata,115,"10,338",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
REGAL COURT,"1,258,000",947.23,"1,328",Aug-23,KIM KEAT ROAD,Resale,Strata,88,"14,295",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
SIN MING PLAZA,"1,540,000","1,076.4","1,431",Aug-23,SIN MING ROAD,Resale,Strata,100,"15,400",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
RIVERSAILS,"835,000",645.84,"1,293",Aug-23,UPPER SERANGOON CRESCENT,Resale,Strata,60,"13,917",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CASA PASIR RIS,"1,288,800","1,205.57","1,069",Aug-23,JALAN LOYANG BESAR,Resale,Strata,112,"11,507",-,Condominium,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
AMARYLLIS VILLE,"2,500,000","1,259.39","1,985",Aug-23,NEWTON ROAD,Resale,Strata,117,"21,368",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,21 to 25
MY MANHATTAN,"1,320,000",936.47,"1,410",Aug-23,SIMEI STREET 3,Resale,Strata,87,"15,172",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
VARSITY PARK CONDOMINIUM,"2,350,000","1,894.46","1,240",Aug-23,WEST COAST ROAD,Resale,Strata,176,"13,352",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
LE REGAL,"760,000",688.9,"1,103",Aug-23,GEYLANG ROAD,Resale,Strata,64,"11,875",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
KOVAN REGENCY,"1,905,000","1,130.22","1,686",Aug-23,KOVAN RISE,Resale,Strata,105,"18,143",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
PALM VISTA,"1,600,000",990.29,"1,616",Aug-23,LORONG G TELOK KURAU,Resale,Strata,92,"17,391",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE TAPESTRY,"950,000",602.78,"1,576",Aug-23,TAMPINES STREET 86,Resale,Strata,56,"16,964",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
ORCHARD SCOTTS,"3,780,000","2,281.97","1,656",Aug-23,ANTHONY ROAD,Resale,Strata,212,"17,830",-,Condominium,1,99 yrs lease commencing from 2001,09,Core Central Region,01 to 05
WATERFRONT ISLE,"1,470,000",947.23,"1,552",Aug-23,BEDOK RESERVOIR ROAD,Resale,Strata,88,"16,705",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
THE TRIZON,"2,100,888","1,011.82","2,076",Aug-23,RIDGEWOOD CLOSE,Resale,Strata,94,"22,350",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
KINGSFORD WATERBAY,"960,000",688.9,"1,394",Aug-23,UPPER SERANGOON VIEW,Resale,Strata,64,"15,000",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
NV RESIDENCES,"1,680,000","1,453.14","1,156",Aug-23,PASIR RIS GROVE,Resale,Strata,135,"12,444",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
FLORIDIAN,"3,568,000","1,657.66","2,152",Aug-23,BUKIT TIMAH ROAD,Resale,Strata,154,"23,169",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
